loss,mae,val_loss,val_mae,learning_rate
8403.3408203125,85.84417724609375,8502.076171875,85.36492156982422,9.999999747378752e-05
7930.13037109375,85.01611328125,8169.9306640625,84.27086639404297,9.999999747378752e-05
7526.77099609375,83.3924789428711,7666.9951171875,82.20265197753906,9.999999747378752e-05
7083.29345703125,80.68924713134766,7066.9462890625,79.43907928466797,9.999999747378752e-05
6776.349609375,78.1683120727539,6368.9345703125,75.81749725341797,9.999999747378752e-05
6401.75927734375,74.25843048095703,5609.939453125,71.50174713134766,9.999999747378752e-05
5881.09228515625,70.37037658691406,4775.73681640625,66.11250305175781,9.999999747378752e-05
5469.884765625,65.82637023925781,3974.2998046875,60.27154541015625,9.999999747378752e-05
4591.59716796875,58.54381561279297,3260.736083984375,54.37147903442383,9.999999747378752e-05
4469.4501953125,55.72104263305664,2562.125244140625,47.99980926513672,9.999999747378752e-05
3705.124267578125,50.09811019897461,1993.6680908203125,41.70906448364258,9.999999747378752e-05
3607.14453125,48.15557098388672,1504.820556640625,35.52692794799805,9.999999747378752e-05
3327.17431640625,44.52073669433594,1125.5203857421875,30.187883377075195,9.999999747378752e-05
3431.591796875,43.577125549316406,867.9686279296875,25.933734893798828,9.999999747378752e-05
2891.257568359375,39.847312927246094,667.7206420898438,22.051803588867188,9.999999747378752e-05
2689.96435546875,39.19202423095703,541.9735717773438,18.849767684936523,9.999999747378752e-05
2597.640869140625,36.98801040649414,447.6722717285156,16.845726013183594,9.999999747378752e-05
2613.91748046875,37.151004791259766,393.62841796875,15.271320343017578,9.999999747378752e-05
2710.607666015625,37.1696662902832,348.6178894042969,14.006895065307617,9.999999747378752e-05
2483.40625,35.78255844116211,294.5232849121094,12.956009864807129,9.999999747378752e-05
2613.39208984375,36.129825592041016,268.58111572265625,12.358144760131836,9.999999747378752e-05
2571.85791015625,36.036773681640625,243.9945526123047,11.415473937988281,9.999999747378752e-05
2279.602783203125,34.27125930786133,237.2868194580078,11.675332069396973,9.999999747378752e-05
