loss,mae,val_loss,val_mae,learning_rate
8301.7314453125,85.86539459228516,8971.505859375,91.11798858642578,9.999999747378752e-05
7715.37158203125,85.13301086425781,8493.625,89.880615234375,9.999999747378752e-05
7426.51171875,84.10841369628906,7965.08251953125,87.7393798828125,9.999999747378752e-05
7269.69482421875,82.50631713867188,7456.15478515625,85.01945495605469,9.999999747378752e-05
7097.5126953125,80.50431060791016,6976.8798828125,82.03277587890625,9.999999747378752e-05
6952.6884765625,78.4085693359375,6524.125,78.94703674316406,9.999999747378752e-05
6639.1884765625,75.37931060791016,6098.00634765625,75.90575408935547,9.999999747378752e-05
6357.03515625,72.83541107177734,5625.51416015625,72.47127532958984,9.999999747378752e-05
6186.072265625,70.305908203125,5171.525390625,69.04222869873047,9.999999747378752e-05
5760.69775390625,67.67771911621094,4692.1650390625,65.17555236816406,9.999999747378752e-05
5368.435546875,64.32667541503906,4228.34228515625,61.20901107788086,9.999999747378752e-05
5277.94189453125,62.527099609375,3831.17578125,57.6892204284668,9.999999747378752e-05
4666.6005859375,57.205265045166016,3473.93017578125,54.3057975769043,9.999999747378752e-05
4392.32177734375,55.259952545166016,3092.596435546875,50.54638671875,9.999999747378752e-05
4308.1669921875,53.571407318115234,2699.81103515625,46.376914978027344,9.999999747378752e-05
3546.234130859375,48.288150787353516,2335.37841796875,41.98879623413086,9.999999747378752e-05
3920.480224609375,49.30741882324219,2059.30908203125,38.775150299072266,9.999999747378752e-05
3462.732177734375,45.47084426879883,1857.27490234375,36.057373046875,9.999999747378752e-05
3158.555908203125,42.958580017089844,1604.8289794921875,32.965633392333984,9.999999747378752e-05
2999.338134765625,41.213165283203125,1425.2784423828125,30.286291122436523,9.999999747378752e-05
2896.94482421875,39.793785095214844,1236.5806884765625,27.76523208618164,9.999999747378752e-05
2799.973876953125,39.435951232910156,1053.0322265625,25.261959075927734,9.999999747378752e-05
2638.836669921875,38.31597137451172,1023.6784057617188,24.34741973876953,9.999999747378752e-05
2712.171630859375,37.30458068847656,826.4559326171875,21.715343475341797,9.999999747378752e-05
2534.272216796875,37.091285705566406,771.0164184570312,20.757932662963867,9.999999747378752e-05
2734.519287109375,38.17799758911133,636.6948852539062,18.8001766204834,9.999999747378752e-05
2430.020263671875,35.76164627075195,587.4879760742188,17.84624481201172,9.999999747378752e-05
2490.953125,36.054874420166016,557.3585815429688,17.399391174316406,9.999999747378752e-05
2561.16552734375,36.30027389526367,499.9909973144531,16.494142532348633,9.999999747378752e-05
2273.278076171875,34.05204391479492,451.1958312988281,15.809653282165527,9.999999747378752e-05
2303.90576171875,34.04042434692383,436.407958984375,15.493959426879883,9.999999747378752e-05
2108.3193359375,33.24666976928711,402.73577880859375,14.931513786315918,9.999999747378752e-05
2161.636474609375,33.41205596923828,414.51165771484375,15.000521659851074,9.999999747378752e-05
2087.227783203125,33.21642303466797,366.25921630859375,14.33582592010498,9.999999747378752e-05
2078.122314453125,32.980220794677734,355.2354431152344,14.07669734954834,9.999999747378752e-05
1844.6087646484375,31.255617141723633,330.3084716796875,13.649736404418945,9.999999747378752e-05
1893.5535888671875,31.778541564941406,315.7318420410156,13.293015480041504,9.999999747378752e-05
1926.72607421875,31.787456512451172,314.1844787597656,13.308533668518066,9.999999747378752e-05
1962.9312744140625,31.873584747314453,294.34039306640625,12.82754135131836,9.999999747378752e-05
1791.785888671875,30.54155158996582,305.1312255859375,13.136716842651367,9.999999747378752e-05
1647.4410400390625,29.58926010131836,279.7936096191406,12.410219192504883,9.999999747378752e-05
1629.853271484375,29.020673751831055,269.5853271484375,12.287217140197754,9.999999747378752e-05
1543.7510986328125,28.610776901245117,264.28173828125,12.311491012573242,9.999999747378752e-05
1786.6171875,29.778104782104492,256.7673645019531,12.184287071228027,9.999999747378752e-05
1545.2021484375,27.779714584350586,257.17999267578125,12.336732864379883,9.999999747378752e-05
1510.5721435546875,28.304906845092773,245.91224670410156,11.909239768981934,9.999999747378752e-05
1480.1280517578125,27.653141021728516,250.51536560058594,12.139430046081543,9.999999747378752e-05
1383.2161865234375,27.052398681640625,247.3660125732422,11.963468551635742,9.999999747378752e-05
1314.9996337890625,26.230926513671875,256.4591979980469,12.258591651916504,9.999999747378752e-05
1205.642822265625,25.750524520874023,254.12515258789062,12.208761215209961,9.999999747378752e-05
1308.960693359375,26.291162490844727,244.58279418945312,11.805712699890137,9.999999747378752e-05
1246.8233642578125,25.98579978942871,234.75498962402344,11.555935859680176,9.999999747378752e-05
1402.0426025390625,26.83497428894043,232.76983642578125,11.579675674438477,9.999999747378752e-05
1303.053955078125,26.32756805419922,224.66207885742188,11.252824783325195,9.999999747378752e-05
1169.2861328125,25.107534408569336,221.59390258789062,11.502647399902344,9.999999747378752e-05
1141.4326171875,24.71053123474121,221.0724639892578,11.391039848327637,9.999999747378752e-05
1182.42431640625,25.086095809936523,211.9253387451172,11.143736839294434,9.999999747378752e-05
1185.7158203125,24.91690444946289,206.43394470214844,10.855443000793457,9.999999747378752e-05
1152.8094482421875,24.930788040161133,205.26443481445312,10.957327842712402,9.999999747378752e-05
1046.8377685546875,24.11031723022461,206.80613708496094,10.930066108703613,9.999999747378752e-05
949.6548461914062,23.047657012939453,205.9906005859375,10.900815963745117,9.999999747378752e-05
