loss,mae,val_loss,val_mae,learning_rate
634.5711059570312,16.43662452697754,148.10911560058594,8.9977445602417,0.0004898175830021501
110.4599838256836,7.9154863357543945,108.1314468383789,7.958705902099609,0.0004898175830021501
62.05339050292969,6.068957805633545,68.73405456542969,5.933389186859131,0.0004898175830021501
47.1082763671875,5.261319160461426,57.18288040161133,5.5929388999938965,0.0004898175830021501
40.417198181152344,4.864066123962402,50.69133758544922,5.165201663970947,0.0004898175830021501
36.316741943359375,4.738529682159424,44.330570220947266,4.629505157470703,0.0004898175830021501
28.7603759765625,4.0882673263549805,43.807430267333984,4.545646667480469,0.0004898175830021501
27.571138381958008,4.051605701446533,42.37261199951172,4.661068916320801,0.0004898175830021501
24.53417205810547,3.8188695907592773,39.12946701049805,4.386275768280029,0.0004898175830021501
24.285533905029297,3.7935853004455566,40.288089752197266,4.421334266662598,0.0004898175830021501
28.681947708129883,4.119915008544922,43.54574203491211,4.907078266143799,0.0004898175830021501
30.496339797973633,4.268791675567627,33.32097625732422,3.9951653480529785,0.0004898175830021501
26.517709732055664,3.971268653869629,36.391544342041016,4.29000186920166,0.0004898175830021501
22.23532485961914,3.617460250854492,54.702571868896484,5.731957912445068,0.0004898175830021501
23.17986297607422,3.6821274757385254,43.268898010253906,4.533174991607666,0.0004898175830021501
22.36933708190918,3.609846591949463,34.8347053527832,4.35175895690918,0.0004898175830021501
24.43210792541504,3.8692398071289062,42.164703369140625,4.71500825881958,0.0004898175830021501
23.44076156616211,3.7071290016174316,33.319801330566406,4.13861608505249,0.0004898175830021501
27.777631759643555,4.097042560577393,58.00221633911133,6.107098579406738,0.0004898175830021501
22.8446102142334,3.714158058166504,28.57444190979004,3.944436550140381,0.00024490879150107503
17.348848342895508,3.1778223514556885,30.277929306030273,4.016093730926514,0.00024490879150107503
18.38028335571289,3.246734619140625,28.48027801513672,3.8517518043518066,0.00024490879150107503
17.78428840637207,3.2065088748931885,32.09650421142578,4.152658462524414,0.00024490879150107503
18.21424102783203,3.2848808765411377,37.348915100097656,4.644495964050293,0.00024490879150107503
17.026273727416992,3.155425548553467,31.063840866088867,3.9732775688171387,0.00024490879150107503
15.799914360046387,3.0360329151153564,30.700904846191406,3.8938710689544678,0.00024490879150107503
17.409378051757812,3.1718075275421143,31.289161682128906,3.917421579360962,0.00024490879150107503
17.038331985473633,3.1317028999328613,29.221601486206055,3.802783727645874,0.00024490879150107503
16.748584747314453,3.0861220359802246,29.235240936279297,3.748384475708008,0.00024490879150107503
15.701776504516602,2.9992833137512207,32.861324310302734,3.970510482788086,0.00024490879150107503
18.81659698486328,3.3175065517425537,35.24815368652344,4.136684417724609,0.00024490879150107503
16.170684814453125,3.0806772708892822,28.55994415283203,3.7788381576538086,0.00024490879150107503
16.05665397644043,3.0612857341766357,28.026090621948242,3.8051743507385254,0.00024490879150107503
16.1488037109375,3.028517723083496,28.961469650268555,3.844022274017334,0.00024490879150107503
15.732547760009766,3.0363078117370605,33.614620208740234,4.156430721282959,0.00024490879150107503
18.042156219482422,3.253257989883423,28.45566177368164,3.8275113105773926,0.00024490879150107503
15.086997032165527,2.9971365928649902,29.766454696655273,3.841820240020752,0.00012245439575053751
14.982620239257812,2.95681095123291,31.546951293945312,4.121039867401123,0.00012245439575053751
14.096359252929688,2.8940589427948,27.247684478759766,3.7628488540649414,0.00012245439575053751
12.969112396240234,2.7381184101104736,26.206270217895508,3.687108278274536,0.00012245439575053751
13.191482543945312,2.741006374359131,28.214502334594727,3.7963039875030518,0.00012245439575053751
14.392184257507324,2.887418746948242,28.245988845825195,3.737454891204834,0.00012245439575053751
13.683389663696289,2.8339900970458984,27.98432731628418,3.732988119125366,0.00012245439575053751
13.52136516571045,2.805574417114258,31.264554977416992,4.002241611480713,0.00012245439575053751
13.885769844055176,2.8288371562957764,29.783065795898438,3.876948833465576,0.00012245439575053751
13.46363353729248,2.7464771270751953,26.627159118652344,3.6394553184509277,0.00012245439575053751
13.050712585449219,2.7158567905426025,32.4096794128418,4.168612003326416,0.00012245439575053751
13.596705436706543,2.826694965362549,27.186403274536133,3.6232643127441406,0.00012245439575053751
13.16256046295166,2.8007278442382812,27.792278289794922,3.7128989696502686,0.00012245439575053751
13.581137657165527,2.799675464630127,27.416996002197266,3.6814029216766357,0.00012245439575053751
14.51561164855957,2.914198637008667,28.163496017456055,3.6396284103393555,0.00012245439575053751
14.35898208618164,2.8695075511932373,28.97454261779785,3.7856411933898926,0.00012245439575053751
16.81250762939453,3.088576316833496,28.186201095581055,3.7847962379455566,0.00012245439575053751
12.291525840759277,2.6444668769836426,27.295883178710938,3.7532401084899902,0.00012245439575053751
14.763994216918945,2.9131345748901367,26.93031883239746,3.7530910968780518,0.00012245439575053751
12.379415512084961,2.6486051082611084,26.34732437133789,3.640517473220825,6.122719787526876e-05
12.090887069702148,2.676635503768921,25.654808044433594,3.5929975509643555,6.122719787526876e-05
13.02921199798584,2.724907875061035,25.824857711791992,3.544628858566284,6.122719787526876e-05
11.654868125915527,2.602025032043457,28.05620765686035,3.7590579986572266,6.122719787526876e-05
11.238978385925293,2.5738329887390137,28.76276206970215,3.9184303283691406,6.122719787526876e-05
